WARNING 2019-05-20 13:29:27,378 basehttp 124 "POST /register/ HTTP/1.1" 403 2502
WARNING 2019-05-20 13:29:33,441 csrf 160 Forbidden (CSRF token missing or incorrect.): /register/
WARNING 2019-05-20 13:29:33,442 basehttp 124 "POST /register/ HTTP/1.1" 403 2502
WARNING 2019-05-20 13:29:33,474 base 152 Not Found: /favicon.ico
WARNING 2019-05-20 13:29:33,478 basehttp 124 "GET /favicon.ico HTTP/1.1" 404 2143
WARNING 2019-05-20 13:29:41,396 csrf 160 Forbidden (CSRF token missing or incorrect.): /register/
WARNING 2019-05-20 13:29:41,398 basehttp 124 "POST /register/ HTTP/1.1" 403 2502
WARNING 2019-05-20 13:29:43,737 csrf 160 Forbidden (CSRF token missing or incorrect.): /register/
WARNING 2019-05-20 13:29:43,739 basehttp 124 "POST /register/ HTTP/1.1" 403 2502
WARNING 2019-05-20 13:29:43,793 base 152 Not Found: /favicon.ico
WARNING 2019-05-20 13:29:43,796 basehttp 124 "GET /favicon.ico HTTP/1.1" 404 2143
WARNING 2019-05-20 13:31:39,910 csrf 160 Forbidden (CSRF token missing or incorrect.): /register/
WARNING 2019-05-20 13:31:39,916 basehttp 124 "POST /register/ HTTP/1.1" 403 2502
WARNING 2019-05-20 13:42:50,183 base 152 Not Found: /
WARNING 2019-05-20 13:42:50,191 basehttp 124 "GET / HTTP/1.1" 404 2092
INFO 2019-05-20 13:43:10,857 basehttp 124 "GET /register/ HTTP/1.1" 200 4829
WARNING 2019-05-20 13:43:26,292 csrf 160 Forbidden (CSRF token missing or incorrect.): /register/
WARNING 2019-05-20 13:43:26,310 basehttp 124 "POST /register/ HTTP/1.1" 403 2502
WARNING 2019-05-20 13:44:46,339 base 152 Not Found: /
WARNING 2019-05-20 13:44:46,346 basehttp 124 "GET / HTTP/1.1" 404 2092
INFO 2019-05-20 13:44:53,016 basehttp 124 "GET /register/ HTTP/1.1" 200 4841
INFO 2019-05-20 13:45:47,922 basehttp 124 "POST /register/ HTTP/1.1" 302 0
WARNING 2019-05-20 13:45:47,928 base 152 Not Found: /index/
WARNING 2019-05-20 13:45:47,929 basehttp 124 "GET /index/ HTTP/1.1" 404 2128
WARNING 2019-05-20 13:46:52,696 base 152 Not Found: /
WARNING 2019-05-20 13:46:52,701 basehttp 124 "GET / HTTP/1.1" 404 2092
WARNING 2019-05-20 13:52:59,970 base 152 Not Found: /
WARNING 2019-05-20 13:52:59,977 basehttp 124 "GET / HTTP/1.1" 404 2092
INFO 2019-05-20 13:53:16,882 basehttp 124 "GET /register/ HTTP/1.1" 200 4841
INFO 2019-05-21 08:05:23,215 basehttp 124 "POST /register/ HTTP/1.1" 302 0
INFO 2019-05-21 08:05:53,483 basehttp 124 "GET /register/ HTTP/1.1" 200 4841
INFO 2019-05-21 08:05:53,651 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-05-21 08:05:53,656 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-05-21 08:05:53,659 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-05-21 08:05:53,661 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-05-21 08:05:53,674 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-05-21 08:05:53,698 basehttp 124 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2019-05-21 08:05:53,722 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-05-21 08:05:53,740 basehttp 124 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2019-05-21 08:05:53,746 basehttp 124 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2019-05-21 08:05:53,757 basehttp 124 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2019-05-21 08:10:37,275 basehttp 124 "POST /register/ HTTP/1.1" 302 0
WARNING 2019-05-21 08:10:37,282 base 152 Not Found: /index/
WARNING 2019-05-21 08:10:37,283 basehttp 124 "GET /index/ HTTP/1.1" 404 2128
WARNING 2019-05-21 08:12:55,008 base 152 Not Found: /index/
WARNING 2019-05-21 08:12:55,009 basehttp 124 "GET /index/ HTTP/1.1" 404 2128
WARNING 2019-05-21 08:12:58,827 base 152 Not Found: /index/
WARNING 2019-05-21 08:12:58,829 basehttp 124 "GET /index/ HTTP/1.1" 404 2128
INFO 2019-05-21 08:12:59,924 basehttp 124 "GET /register/ HTTP/1.1" 200 4841
INFO 2019-05-21 08:13:25,893 basehttp 124 "POST /register/ HTTP/1.1" 302 0
WARNING 2019-05-21 08:13:25,898 base 152 Not Found: /index/
WARNING 2019-05-21 08:13:25,900 basehttp 124 "GET /index/ HTTP/1.1" 404 2128
WARNING 2019-05-21 08:14:26,435 base 152 Not Found: /index/
WARNING 2019-05-21 08:14:26,436 basehttp 124 "GET /index/ HTTP/1.1" 404 2128
INFO 2019-05-21 08:14:30,087 basehttp 124 "GET /register/ HTTP/1.1" 200 4841
INFO 2019-05-21 08:16:05,784 basehttp 124 "POST /register/ HTTP/1.1" 302 0
WARNING 2019-05-21 08:16:05,796 base 152 Not Found: /
WARNING 2019-05-21 08:16:05,796 basehttp 124 "GET / HTTP/1.1" 404 2092
WARNING 2019-05-21 08:16:11,442 base 152 Not Found: /
WARNING 2019-05-21 08:16:11,444 basehttp 124 "GET / HTTP/1.1" 404 2092
WARNING 2019-05-21 08:21:02,401 base 152 Not Found: /
WARNING 2019-05-21 08:21:02,404 basehttp 124 "GET / HTTP/1.1" 404 2092
INFO 2019-05-21 16:30:22,940 basehttp 124 "GET /register/ HTTP/1.1" 200 4841
WARNING 2019-05-21 16:30:39,099 base 152 Not Found: /
WARNING 2019-05-21 16:30:39,101 basehttp 124 "GET / HTTP/1.1" 404 2092
WARNING 2019-05-21 16:30:39,207 base 152 Not Found: /favicon.ico
WARNING 2019-05-21 16:30:39,207 basehttp 124 "GET /favicon.ico HTTP/1.1" 404 2143
INFO 2019-05-21 16:30:44,264 basehttp 124 "GET /register/ HTTP/1.1" 200 4841
INFO 2019-05-21 16:31:19,028 basehttp 124 "POST /register/ HTTP/1.1" 302 0
WARNING 2019-05-21 16:31:19,034 base 152 Not Found: /
WARNING 2019-05-21 16:31:19,035 basehttp 124 "GET / HTTP/1.1" 404 2092
WARNING 2019-05-21 17:19:46,231 base 152 Not Found: /
WARNING 2019-05-21 17:19:46,232 basehttp 124 "GET / HTTP/1.1" 404 2092
INFO 2019-05-21 17:19:51,589 basehttp 124 "GET /register/ HTTP/1.1" 200 4841
INFO 2019-05-21 17:20:28,490 basehttp 124 "POST /register/ HTTP/1.1" 302 0
WARNING 2019-05-21 17:20:28,493 base 152 Not Found: /
WARNING 2019-05-21 17:20:28,495 basehttp 124 "GET / HTTP/1.1" 404 2092
INFO 2019-05-21 17:29:55,245 basehttp 124 "GET / HTTP/1.1" 200 20245
INFO 2019-05-21 17:29:55,264 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 200 97163
INFO 2019-05-21 17:29:55,283 basehttp 124 "GET /static/images/goods/goods001.jpg HTTP/1.1" 200 5391
INFO 2019-05-21 17:29:55,284 basehttp 124 "GET /static/js/slide.js HTTP/1.1" 200 1822
INFO 2019-05-21 17:29:55,298 basehttp 124 "GET /static/js/common.js HTTP/1.1" 200 891
INFO 2019-05-21 17:29:55,299 basehttp 124 "GET /static/js/index.js HTTP/1.1" 200 1388
INFO 2019-05-21 17:29:55,315 basehttp 124 "GET /static/images/goods/goods002.jpg HTTP/1.1" 200 5377
INFO 2019-05-21 17:29:55,328 basehttp 124 "GET /static/images/slide01.jpg HTTP/1.1" 200 67813
INFO 2019-05-21 17:29:55,332 basehttp 124 "GET /static/images/slide02.jpg HTTP/1.1" 200 89905
INFO 2019-05-21 17:29:55,343 basehttp 124 "GET /static/images/slide03.jpg HTTP/1.1" 200 70152
INFO 2019-05-21 17:29:55,346 basehttp 124 "GET /static/images/slide04.jpg HTTP/1.1" 200 107973
INFO 2019-05-21 17:29:55,356 basehttp 124 "GET /static/images/adv01.jpg HTTP/1.1" 200 39831
INFO 2019-05-21 17:29:55,357 basehttp 124 "GET /static/images/banner01.jpg HTTP/1.1" 200 23658
INFO 2019-05-21 17:29:55,361 basehttp 124 "GET /static/images/goods/goods003.jpg HTTP/1.1" 200 8579
INFO 2019-05-21 17:29:55,375 basehttp 124 "GET /static/images/goods/goods004.jpg HTTP/1.1" 200 6565
INFO 2019-05-21 17:29:55,377 basehttp 124 "GET /static/images/goods/goods005.jpg HTTP/1.1" 200 7578
INFO 2019-05-21 17:29:55,381 basehttp 124 "GET /static/images/banner03.jpg HTTP/1.1" 200 22681
INFO 2019-05-21 17:29:55,382 basehttp 124 "GET /static/images/banner02.jpg HTTP/1.1" 200 26729
INFO 2019-05-21 17:29:55,393 basehttp 124 "GET /static/images/goods/goods008.jpg HTTP/1.1" 200 7072
INFO 2019-05-21 17:29:55,394 basehttp 124 "GET /static/images/icons.png HTTP/1.1" 200 7740
INFO 2019-05-21 17:29:55,400 basehttp 124 "GET /static/images/goods/goods009.jpg HTTP/1.1" 200 8738
INFO 2019-05-22 23:42:32,840 basehttp 124 "GET / HTTP/1.1" 200 20245
INFO 2019-05-22 23:42:32,935 basehttp 124 "GET /static/js/host.js HTTP/1.1" 200 80
INFO 2019-05-22 23:42:32,935 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-05-22 23:42:32,942 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-05-22 23:42:32,951 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-05-22 23:42:32,962 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-05-22 23:42:32,970 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 304 0
INFO 2019-05-22 23:42:32,984 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-05-22 23:42:32,991 basehttp 124 "GET /static/images/goods/goods001.jpg HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,078 basehttp 124 "GET /static/js/slide.js HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,083 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,170 basehttp 124 "GET /static/js/index.js HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,174 basehttp 124 "GET /static/images/goods/goods002.jpg HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,188 basehttp 124 "GET /static/images/slide01.jpg HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,258 basehttp 124 "GET /static/images/slide02.jpg HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,276 basehttp 124 "GET /static/images/slide03.jpg HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,279 basehttp 124 "GET /static/images/slide04.jpg HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,282 basehttp 124 "GET /static/images/adv01.jpg HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,300 basehttp 124 "GET /static/images/goods/goods003.jpg HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,307 basehttp 124 "GET /static/images/banner01.jpg HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,314 basehttp 124 "GET /static/images/banner02.jpg HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,316 basehttp 124 "GET /static/images/goods/goods008.jpg HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,317 basehttp 124 "GET /static/images/goods/goods004.jpg HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,321 basehttp 124 "GET /static/images/goods/goods005.jpg HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,331 basehttp 124 "GET /static/images/banner03.jpg HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,335 basehttp 124 "GET /static/images/goods/goods009.jpg HTTP/1.1" 304 0
INFO 2019-05-22 23:42:33,342 basehttp 124 "GET /static/images/icons.png HTTP/1.1" 304 0
WARNING 2019-05-22 23:42:33,822 base 152 Not Found: /carts/simple/
WARNING 2019-05-22 23:42:33,825 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 2504
INFO 2019-05-22 23:42:51,769 basehttp 124 "GET /register/ HTTP/1.1" 200 4841
INFO 2019-05-22 23:42:51,824 basehttp 124 "GET /static/js/register.js HTTP/1.1" 200 19553
INFO 2019-05-22 23:42:53,219 basehttp 124 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2019-05-22 23:42:53,225 basehttp 124 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2019-05-22 23:42:53,237 basehttp 124 "GET /static/images/icons02.png HTTP/1.1" 304 0
WARNING 2019-05-22 23:42:53,394 base 152 Not Found: /image_codes/aa5caee6-fb85-47d9-8ca9-adecf65fded8/
WARNING 2019-05-22 23:42:53,395 basehttp 124 "GET /image_codes/aa5caee6-fb85-47d9-8ca9-adecf65fded8/ HTTP/1.1" 404 2612
INFO 2019-05-22 23:43:05,142 basehttp 124 "GET /usernames/18588462560/count/ HTTP/1.1" 200 41
INFO 2019-05-22 23:43:08,077 basehttp 124 "GET /usernames/18588462560/count/ HTTP/1.1" 200 41
INFO 2019-05-22 23:43:30,902 basehttp 124 "GET /usernames/18588462560/count/ HTTP/1.1" 200 41
WARNING 2019-05-22 23:43:49,984 base 152 Not Found: /mobiles/18588462561/count/
WARNING 2019-05-22 23:43:49,985 basehttp 124 "GET /mobiles/18588462561/count/ HTTP/1.1" 404 2543
WARNING 2019-05-22 23:43:58,449 base 152 Not Found: /mobiles/18588462561/count/
WARNING 2019-05-22 23:43:58,457 basehttp 124 "GET /mobiles/18588462561/count/ HTTP/1.1" 404 2543
INFO 2019-05-22 23:43:58,459 basehttp 124 "GET /usernames/18588462560/count/ HTTP/1.1" 200 41
ERROR 2019-05-22 23:43:58,582 exception 135 Internal Server Error: /register/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/db/backends/utils.py", line 64, in execute
    return self.cursor.execute(sql, params)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/db/backends/mysql/base.py", line 101, in execute
    return self.cursor.execute(query, args)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/pymysql/cursors.py", line 170, in execute
    result = self._query(query)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/pymysql/cursors.py", line 328, in _query
    conn.query(q)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/pymysql/connections.py", line 517, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/pymysql/connections.py", line 732, in _read_query_result
    result.read()
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/pymysql/connections.py", line 1075, in read
    first_packet = self.connection._read_packet()
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/pymysql/connections.py", line 684, in _read_packet
    packet.check_error()
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/pymysql/protocol.py", line 220, in check_error
    err.raise_mysql_exception(self._data)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/pymysql/err.py", line 109, in raise_mysql_exception
    raise errorclass(errno, errval)
pymysql.err.IntegrityError: (1062, "Duplicate entry '18588462561' for key 'mobile'")

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/views/generic/base.py", line 88, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/python/Desktop/gearbest26/meiduo_mall/meiduo_mall/apps/users/views.py", line 65, in post
    user = User.objects.create_user(username=username,password=password,mobile=mobile)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/contrib/auth/models.py", line 159, in create_user
    return self._create_user(username, email, password, **extra_fields)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/contrib/auth/models.py", line 153, in _create_user
    user.save(using=self._db)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/contrib/auth/base_user.py", line 80, in save
    super(AbstractBaseUser, self).save(*args, **kwargs)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/db/models/base.py", line 808, in save
    force_update=force_update, update_fields=update_fields)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/db/models/base.py", line 838, in save_base
    updated = self._save_table(raw, cls, force_insert, force_update, using, update_fields)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/db/models/base.py", line 924, in _save_table
    result = self._do_insert(cls._base_manager, using, fields, update_pk, raw)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/db/models/base.py", line 963, in _do_insert
    using=using, raw=raw)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/db/models/manager.py", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/db/models/query.py", line 1076, in _insert
    return query.get_compiler(using=using).execute_sql(return_id)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/db/models/sql/compiler.py", line 1112, in execute_sql
    cursor.execute(sql, params)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/db/backends/utils.py", line 79, in execute
    return super(CursorDebugWrapper, self).execute(sql, params)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/db/backends/utils.py", line 64, in execute
    return self.cursor.execute(sql, params)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/db/utils.py", line 94, in __exit__
    six.reraise(dj_exc_type, dj_exc_value, traceback)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/utils/six.py", line 685, in reraise
    raise value.with_traceback(tb)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/db/backends/utils.py", line 64, in execute
    return self.cursor.execute(sql, params)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/django/db/backends/mysql/base.py", line 101, in execute
    return self.cursor.execute(query, args)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/pymysql/cursors.py", line 170, in execute
    result = self._query(query)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/pymysql/cursors.py", line 328, in _query
    conn.query(q)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/pymysql/connections.py", line 517, in query
    self._affected_rows = self._read_query_result(unbuffered=unbuffered)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/pymysql/connections.py", line 732, in _read_query_result
    result.read()
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/pymysql/connections.py", line 1075, in read
    first_packet = self.connection._read_packet()
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/pymysql/connections.py", line 684, in _read_packet
    packet.check_error()
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/pymysql/protocol.py", line 220, in check_error
    err.raise_mysql_exception(self._data)
  File "/home/python/.virtualenvs/meiduo_mall/lib/python3.6/site-packages/pymysql/err.py", line 109, in raise_mysql_exception
    raise errorclass(errno, errval)
django.db.utils.IntegrityError: (1062, "Duplicate entry '18588462561' for key 'mobile'")
ERROR 2019-05-22 23:43:58,946 basehttp 124 "POST /register/ HTTP/1.1" 500 242787
WARNING 2019-05-22 23:44:05,730 base 152 Not Found: /image_codes/977dae2c-b14d-4947-b455-a2aecc0834d2/
WARNING 2019-05-22 23:44:05,736 basehttp 124 "GET /image_codes/977dae2c-b14d-4947-b455-a2aecc0834d2/ HTTP/1.1" 404 2612
INFO 2019-05-22 23:44:11,554 basehttp 124 "GET /usernames/18588462560/count/ HTTP/1.1" 200 41
WARNING 2019-05-22 23:44:17,632 basehttp 124 "GET /static/js/axios.min.map HTTP/1.1" 404 1661
INFO 2019-05-22 23:50:07,201 basehttp 124 "GET /usernames/18588462560/count/ HTTP/1.1" 200 41
INFO 2019-05-22 23:52:06,885 basehttp 124 "GET /usernames/18588462560/count/ HTTP/1.1" 200 41
INFO 2019-05-22 23:52:11,529 basehttp 124 "GET /usernames/1858846256/count/ HTTP/1.1" 200 41
INFO 2019-05-22 23:52:15,820 basehttp 124 "GET /usernames/18588462561/count/ HTTP/1.1" 200 41
INFO 2019-05-22 23:52:22,116 basehttp 124 "GET /usernames/18588462560/count/ HTTP/1.1" 200 41
